Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 06/21  07:00:00,0.735593216901725,0.751373925136579,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.112853922620926,2.314745487839908E-002,0.208909549344490,0.345607253997910,0.727566826163504 
 06/21  08:00:00,0.708991323409213,0.724082397091821,0.000000000000000E+000,0.000000000000000E+000,2.270262992313338E-002,8.330895005151311E-003,3.103352492828480E-002,8.330895005151311E-003,8.398434079844888E-002,1.722600817484551E-002,0.269481467066278,0.292190970381356,0.703954870049376 
 06/21  09:00:00,0.849867057733975,0.660635741913096,0.000000000000000E+000,0.000000000000000E+000,0.146592068035541,5.217730910596361E-002,0.198769377141505,5.217730910596361E-002,4.724119253035074E-002,9.689633860650887E-003,0.330413698414181,0.248678143727287,0.643505588793706 
 06/21  10:00:00,1.01518474072139,0.591979913351221,0.000000000000000E+000,0.000000000000000E+000,0.259371851966446,8.922570737050267E-002,0.348597559336949,8.922570737050267E-002,4.199217039922444E-002,8.613006815294939E-003,0.346380350176442,0.254526641933480,0.574446887392709 
 06/21  11:00:00,1.13220161010780,0.531914751415711,0.000000000000000E+000,0.000000000000000E+000,0.341768651520855,0.112695607157156,0.454464258678013,0.112695607157156,3.936765933366115E-002,8.074693974585011E-003,0.360615364151980,0.254604621909562,0.514376353819346 
 06/21  12:00:00,1.28445394780471,0.484793204774690,0.000000000000000E+000,0.000000000000000E+000,0.472794966031484,0.148817374532486,0.621612340563969,0.148817374532486,3.936765933366115E-002,8.074693974585011E-003,0.350008518647474,0.250315723225021,0.467550247260343 
 06/21  13:00:00,1.47079054432081,0.459036116987378,0.000000000000000E+000,0.000000000000000E+000,0.638329676699397,0.191948123397185,0.830277800096581,0.191948123397185,3.936765933366115E-002,8.074693974585011E-003,0.319023878285798,0.258971500570185,0.441196907671135 
 06/21  14:00:00,1.67792987637449,0.432723056252315,0.000000000000000E+000,0.000000000000000E+000,0.811023522692794,0.236605753118717,1.04762927581151,0.236605753118717,3.936765933366115E-002,8.074693974585011E-003,0.294229479097109,0.273553756097624,0.413879350657199 
 06/21  15:00:00,1.97031412665628,0.438076233031328,0.000000000000000E+000,0.000000000000000E+000,1.02486881511143,0.289979149432617,1.31484796454405,0.289979149432617,4.199217039922444E-002,8.613006815294939E-003,0.301026121403993,0.288759851433724,0.418185058054501 
 06/21  16:00:00,2.34403107223540,0.475545684705549,0.000000000000000E+000,0.000000000000000E+000,1.25087607430125,0.343305294594438,1.59418136889569,0.343305294594438,4.199217039922444E-002,8.613006815294939E-003,0.342617218823578,0.341552295241618,0.452017910900931 
 06/21  17:00:00,2.72576802295773,0.554949934633895,0.000000000000000E+000,0.000000000000000E+000,1.41215715745753,0.401400140715589,1.81355729817312,0.401400140715589,5.249020801169087E-002,1.076625817813465E-002,0.418947793799472,0.414931452735308,0.526367449607781 
 06/21  18:00:00,2.60501768023085,0.627848015716914,0.000000000000000E+000,0.000000000000000E+000,1.25706228634497,0.369095681637356,1.62615796798232,0.369095681637356,8.398434079844888E-002,1.722600817484551E-002,0.382084005386279,0.450490321828955,0.596816063828950 
 06/21  19:00:00,2.41055933165372,0.641781847637851,0.000000000000000E+000,0.000000000000000E+000,1.08865480476951,0.331007290386365,1.41966209515588,0.331007290386365,0.162719672765344,3.337540703550427E-002,0.314732547256681,0.464994597380311,0.609750771108868 
 06/21  20:00:00,2.35583833281002,0.601235362563841,0.000000000000000E+000,0.000000000000000E+000,0.935341941891127,0.291560236921331,1.22690217881246,0.291560236921331,0.291320688378795,5.975273077454638E-002,0.281807230306979,0.480980492477236,0.568103100274597 
 06/21  21:00:00,2.31994171652476,0.550245808743375,0.000000000000000E+000,0.000000000000000E+000,0.802043068983167,0.256862738975343,1.05890580795851,0.256862738975343,0.422546175159089,8.666838644940369E-002,0.266994958976403,0.469751375921347,0.517887062305241 
 06/21  22:00:00,1.94174476622494,0.469742481721751,0.000000000000000E+000,0.000000000000000E+000,0.660129096614416,0.216578303714157,0.876707400328573,0.216578303714157,0.354308927353165,7.267224713520119E-002,0.216471564029606,0.406509615318390,0.441740133583971 
 06/21  23:00:00,1.48401356243201,0.384356615743933,0.000000000000000E+000,0.000000000000000E+000,0.500803013991174,0.170631700156483,0.671434714147655,0.170631700156483,0.246703947065930,5.060141521034978E-002,0.146949182294076,0.353249291654002,0.360023096261074 
 06/21  24:00:00,1.03967092566266,0.291587036411592,0.000000000000000E+000,0.000000000000000E+000,0.356577546566770,0.126095769168860,0.482673315735630,0.126095769168860,0.125976477948742,2.583901908194873E-002,9.791613045497836E-002,0.292190970381356,0.271459509369147 
 06/22  01:00:00,0.801465517274034,0.249088232116253,0.000000000000000E+000,0.000000000000000E+000,0.250622285206686,9.152298471241975E-002,0.342145269919105,9.152298471241975E-002,7.611079430218673E-002,1.561108056420446E-002,8.349244294370009E-002,0.269030917484836,0.230556081516725 
 06/22  02:00:00,0.667576543568283,0.238539362758416,0.000000000000000E+000,0.000000000000000E+000,0.186139036352488,6.867251012136692E-002,0.254811546473855,6.867251012136692E-002,4.986569694612759E-002,1.022794533742472E-002,7.168462430934135E-002,0.265911718441533,0.220222077673085 
 06/22  03:00:00,0.592579887056869,0.241286544084411,0.000000000000000E+000,0.000000000000000E+000,0.139249289562426,5.179811167106536E-002,0.191047401233491,5.179811167106536E-002,4.986569694612759E-002,1.022794533742472E-002,6.419515189025571E-002,0.262168679589570,0.223227097616116 
 06/22  04:00:00,0.542648203535846,0.271932885941634,0.000000000000000E+000,0.000000000000000E+000,0.103002199037061,3.867608115121016E-002,0.141678280188271,3.867608115121016E-002,4.986569694612759E-002,1.022794533742472E-002,7.353604637693699E-002,0.252265222627085,0.254555637480917 
 06/22  05:00:00,0.578524868443563,0.414488168811614,0.000000000000000E+000,0.000000000000000E+000,9.700185185050995E-002,3.632062109902752E-002,0.133322472949537,3.632062109902752E-002,5.249020801169087E-002,1.076625817813465E-002,8.536320358615601E-002,0.281507713658046,0.395096556155295 
 06/22  06:00:00,0.677650317117889,0.678723048407743,0.000000000000000E+000,0.000000000000000E+000,8.470022921748832E-002,3.161952268627542E-002,0.116319751903764,3.161952268627542E-002,7.086178547063303E-002,1.453444397129587E-002,0.135604843471835,0.325254480240362,0.656317946914807 
 06/22  07:00:00,0.905929736186217,0.747584678336956,0.000000000000000E+000,0.000000000000000E+000,0.124151349292498,4.618516999199393E-002,0.170336519284492,4.618516999199393E-002,0.112853922620926,2.314745487839908E-002,0.208909549344490,0.345607253997910,0.723777579363881 
 06/22  08:00:00,0.864535098053542,0.721839716535767,0.000000000000000E+000,0.000000000000000E+000,0.137091815298823,4.948548427378963E-002,0.186577299572612,4.948548427378963E-002,8.398434079844888E-002,1.722600817484551E-002,0.269481467066278,0.292190970381356,0.701712189493325 
 06/22  09:00:00,0.940918100963556,0.658685683064944,0.000000000000000E+000,0.000000000000000E+000,0.214958896159420,7.486152421166563E-002,0.289820420371087,7.486152421166563E-002,4.724119253035074E-002,9.689633860650887E-003,0.330413698414181,0.248678143727287,0.641555529945555 
 06/22  10:00:00,1.12619934279178,0.590306074433215,0.000000000000000E+000,0.000000000000000E+000,0.344098555787599,0.115513605619739,0.459612161407340,0.115513605619739,4.199217039922444E-002,8.613006815294939E-003,0.346380350176442,0.254526641933480,0.572773048474703 
 06/22  11:00:00,1.22933928289616,0.530496421686906,0.000000000000000E+000,0.000000000000000E+000,0.417189682716949,0.134412248749428,0.551601931466375,0.134412248749428,3.936765933366115E-002,8.074693974585011E-003,0.360615364151980,0.254604621909562,0.512958024090541 
 06/22  12:00:00,1.37069096463374,0.483574299065846,0.000000000000000E+000,0.000000000000000E+000,0.540573472449451,0.167275884943549,0.707849357393002,0.167275884943549,3.936765933366115E-002,8.074693974585011E-003,0.350008518647474,0.250315723225021,0.466331341551503 
 06/22  13:00:00,1.54830694104268,0.457943474321181,0.000000000000000E+000,0.000000000000000E+000,0.700328151777940,0.207466045040514,0.907794196818454,0.207466045040514,3.936765933366115E-002,8.074693974585011E-003,0.319023878285798,0.258971500570185,0.440104265004939 
 06/22  14:00:00,1.76769635716757,0.431748911912928,0.000000000000000E+000,0.000000000000000E+000,0.884402593779609,0.252993162824978,1.13739575660459,0.252993162824978,3.936765933366115E-002,8.074693974585011E-003,0.294229479097109,0.273553756097624,0.412905206317812 
 06/22  15:00:00,2.09514575428952,0.437091068613592,0.000000000000000E+000,0.000000000000000E+000,1.12746366520603,0.312215926971253,1.43967959217728,0.312215926971253,4.199217039922444E-002,8.613006815294939E-003,0.301026121403993,0.288759851433724,0.417199893636765 
 06/22  16:00:00,2.51869702656594,0.474421220346475,0.000000000000000E+000,0.000000000000000E+000,1.39569194227995,0.373155380946274,1.76884732322623,0.373155380946274,4.199217039922444E-002,8.613006815294939E-003,0.342617218823578,0.341552295241618,0.450893446541858 
 06/22  17:00:00,2.98429645059783,0.553539016402195,0.000000000000000E+000,0.000000000000000E+000,1.62602719773645,0.446058528076773,2.07208572581322,0.446058528076773,5.249020801169087E-002,1.076625817813465E-002,0.418947793799472,0.414931452735308,0.524956531376081 
 06/22  18:00:00,2.87109534003471,0.626181458135702,0.000000000000000E+000,0.000000000000000E+000,1.47661455445343,0.415621073332762,1.89223562778619,0.415621073332762,8.398434079844888E-002,1.722600817484551E-002,0.382084005386279,0.450490321828955,0.595149506247738 
 06/22  19:00:00,2.69097156041499,0.640084233946486,0.000000000000000E+000,0.000000000000000E+000,1.31910320337190,0.380971120545247,1.70007432391715,0.380971120545247,0.162719672765344,3.337540703550427E-002,0.314732547256681,0.464994597380311,0.608053157417503 
 06/22  20:00:00,2.54872532693626,0.599689418645904,0.000000000000000E+000,0.000000000000000E+000,1.08894649510400,0.330842677834694,1.41978917293870,0.330842677834694,0.291320688378795,5.975273077454638E-002,0.281807230306979,0.480980492477236,0.566557156356660 
 06/22  21:00:00,2.42071406854497,0.548887410722266,0.000000000000000E+000,0.000000000000000E+000,0.878520531415893,0.281157628562837,1.15967815997873,0.281157628562837,0.422546175159089,8.666838644940369E-002,0.266994958976403,0.469751375921347,0.516528664284131 
 06/22  22:00:00,1.96260880248259,0.468705125839148,0.000000000000000E+000,0.000000000000000E+000,0.672008480743660,0.225562955842569,0.897571436586228,0.225562955842569,0.354308927353165,7.267224713520119E-002,0.216471564029606,0.406509615318390,0.440702777701368 
 06/22  23:00:00,1.48317779494933,0.383669536302172,0.000000000000000E+000,0.000000000000000E+000,0.497633970591575,0.172964976073396,0.670598946664970,0.172964976073396,0.246703947065930,5.060141521034978E-002,0.146949182294076,0.353249291654002,0.359336016819314 
 06/22  24:00:00,1.03290904114020,0.291260676285560,0.000000000000000E+000,0.000000000000000E+000,0.350339514044018,0.125571917169159,0.475911431213176,0.125571917169159,0.125976477948742,2.583901908194873E-002,9.791613045497836E-002,0.292190970381356,0.271133149243116 
 06/23  01:00:00,0.592901903807566,0.248924488103110,0.000000000000000E+000,0.000000000000000E+000,9.755069797523816E-002,3.603095847739927E-002,0.133581656452637,3.603095847739927E-002,7.611079430218673E-002,1.561108056420446E-002,8.349244294370009E-002,0.269030917484836,0.230392337503582 
 06/23  02:00:00,0.477515338233187,0.238423601710684,0.000000000000000E+000,0.000000000000000E+000,4.717389965419592E-002,1.757644148456461E-002,6.475034113876035E-002,1.757644148456461E-002,4.986569694612759E-002,1.022794533742472E-002,7.168462430934135E-002,0.265911718441533,0.220106316625353 
 06/23  03:00:00,0.435298420781200,0.241157458956558,0.000000000000000E+000,0.000000000000000E+000,2.453362703277470E-002,9.232307925045709E-003,3.376593495782052E-002,9.232307925045709E-003,4.986569694612759E-002,1.022794533742472E-002,6.419515189025571E-002,0.262168679589570,0.223098012488263 
 06/23  04:00:00,0.400969923347574,0.271790071048845,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.986569694612759E-002,1.022794533742472E-002,7.353604637693699E-002,0.252265222627085,0.254412822588128 
 06/23  05:00:00,0.447579735249543,0.413666198328874,0.000000000000000E+000,0.000000000000000E+000,1.726148415677647E-003,6.511913398387245E-004,2.377339755516372E-003,6.511913398387245E-004,5.249020801169087E-002,1.076625817813465E-002,8.536320358615601E-002,0.281507713658046,0.394274585672555 
 06/23  06:00:00,0.602316566175098,0.676851050094907,0.000000000000000E+000,0.000000000000000E+000,2.979674237598428E-002,1.118925858498857E-002,4.098600096097287E-002,1.118925858498857E-002,7.086178547063303E-002,1.453444397129587E-002,0.135604843471835,0.325254480240362,0.654445948601971 
 06/23  07:00:00,0.795008391088410,0.745399302657443,0.000000000000000E+000,0.000000000000000E+000,4.326280011725157E-002,1.615237406943342E-002,5.941517418668493E-002,1.615237406943342E-002,0.112853922620926,2.314745487839908E-002,0.208909549344490,0.345607253997910,0.721592203684368 
 06/23  08:00:00,0.787423313677947,0.719712766423422,0.000000000000000E+000,0.000000000000000E+000,8.016446515644887E-002,2.930105004056961E-002,0.109465515197019,2.930105004056961E-002,8.398434079844888E-002,1.722600817484551E-002,0.269481467066278,0.292190970381356,0.699585239380977 
 06/23  09:00:00,0.866466956136557,0.656775393087952,0.000000000000000E+000,0.000000000000000E+000,0.158714594306481,5.665468123760679E-002,0.215369275544088,5.665468123760679E-002,4.724119253035074E-002,9.689633860650887E-003,0.330413698414181,0.248678143727287,0.639645239968563 
 06/23  10:00:00,1.01103880311559,0.588665438173660,0.000000000000000E+000,0.000000000000000E+000,0.255528694568299,8.892292716284871E-002,0.344451621731146,8.892292716284871E-002,4.199217039922444E-002,8.613006815294939E-003,0.346380350176442,0.254526641933480,0.571132412215148 
 06/23  11:00:00,1.12074939660858,0.529105630112627,0.000000000000000E+000,0.000000000000000E+000,0.331790722226790,0.111221322952004,0.443012045178794,0.111221322952004,3.936765933366115E-002,8.074693974585011E-003,0.360615364151980,0.254604621909562,0.511567232516261 
 06/23  12:00:00,1.24422027771972,0.482378671191875,0.000000000000000E+000,0.000000000000000E+000,0.439915676333823,0.141462994145150,0.581378670478973,0.141462994145150,3.936765933366115E-002,8.074693974585011E-003,0.350008518647474,0.250315723225021,0.465135713677529 
 06/23  13:00:00,1.39760506356093,0.456872178061639,0.000000000000000E+000,0.000000000000000E+000,0.578505628318810,0.178586691017886,0.757092319336696,0.178586691017886,3.936765933366115E-002,8.074693974585011E-003,0.319023878285798,0.258971500570185,0.439032968745397 
 06/23  14:00:00,1.53526296356571,0.430795083635097,0.000000000000000E+000,0.000000000000000E+000,0.692319479841963,0.212642883160769,0.904962363002731,0.212642883160769,3.936765933366115E-002,8.074693974585011E-003,0.294229479097109,0.273553756097624,0.411951378039980 
 06/23  15:00:00,1.69667087210631,0.436126899814960,0.000000000000000E+000,0.000000000000000E+000,0.797450551667428,0.243754158326653,1.04120470999408,0.243754158326653,4.199217039922444E-002,8.613006815294939E-003,0.301026121403993,0.288759851433724,0.416235724838133 
 06/23  16:00:00,1.92032403338231,0.473321069306269,0.000000000000000E+000,0.000000000000000E+000,0.897422768829805,0.273051561212789,1.17047433004260,0.273051561212789,4.199217039922444E-002,8.613006815294939E-003,0.342617218823578,0.341552295241618,0.449793295501651 
 06/23  17:00:00,2.22048066600314,0.552158676886596,0.000000000000000E+000,0.000000000000000E+000,0.999802838524864,0.308467102693668,1.30826994121854,0.308467102693668,5.249020801169087E-002,1.076625817813465E-002,0.418947793799472,0.414931452735308,0.523576191860482 
